Rating,Name,Symbol,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover
AA,ConocoPhillips,COP,Egan-Jones Ratings Company,11/17/2014,Energy,1.306058767,3.126636041,0.438762243,43.88520633,0.123727867,0.104598591,0.839526631,0.123727867,0.058941642,0.055303709,0.132322629,0.476381297,0.735870314,1.24497698,0.554561134,0.617013949,-0.020914252,-0.282868284,23.7585113,2.24497698,0.104598591,6.279097809,13.52514497,0.301439199,1.116136307
BB,"Holly Energy Partners, L.P.",HEP,Standard & Poor's Ratings Services,7/12/2016,Energy,0.879786823,2.735954275,0.056491851,7.123093798,0.393592228,0.392681877,0.691610101,0.485264014,0.083981474,0.086768248,0.335404872,0.213371779,0.302653202,2.993795982,0.749611647,-0.001805226,-0.307940745,-1.248530198,2.827131213,3.993795982,0.392681877,12.924382,4.054449492,0.603786162,4.601959765
A,AbbVie Inc.,ABBV,Standard & Poor's Ratings Services,7/18/2014,Health Care,1.41122807,1.062192982,0.732280702,68.3003507,0.088877756,0.118687375,0.778256513,0.170891784,0.064399027,0.14671456,1.01836969,0.724579809,8.032193159,14.81343284,0.936762624,0.251160827,0.827557058,1.84137931,5.25015674,15.81343284,0.118687375,24.42131284,2.22507837,0.177805611,0.63646822
B,Ferro Corporation,FOE,Egan-Jones Ratings Company,4/15/2014,Basic Industries,1.770271347,1.008038734,0.090293914,64.26087773,0.0439903,0.058537758,0.20161599,0.058537758,0.07135744,0.137852234,0.275093875,1.622117613,5.50449001,2.855153374,0.740606948,0.155296502,-0.853336222,-0.182183988,0.327551917,3.855153374,0.058537758,9.514937741,0.213496138,0.011290163,8.485231711
BBB,Kennametal Inc.,KMT,Moody's Investors Service,1/20/2016,Capital Goods,2.6070671,1.291193676,0.218529904,61.40882897,-0.141242334,-0.146424801,0.304470581,-0.135170624,-0.131213264,-0.163772797,-0.277822897,0.928993879,3.244807404,1.117338519,0.527708965,0.042965314,0.712782092,3.157192912,2.242733987,2.117338519,-0.146424801,-14.45664652,4.429394268,0.132758259,9.825980222
AAA,Johnson & Johnson,JNJ,Moody's Investors Service,12/2/2013,Health Care,2.196962025,1.593729309,0.815073028,59.95127047,0.193950527,0.235318039,0.686700696,0.193950527,0.104240935,0.156820051,0.186771637,0.537461468,4.267624177,0.791730247,0.441880271,0.097729575,0.793556908,4.919194077,10.39655418,1.791730247,0.235318039,13.95940452,6.198917841,0.244194525,3.565592084
BBB,"Broadridge Financial Solutions, Inc.",BR,Moody's Investors Service,8/14/2013,Miscellaneous,1.71884984,1.508839191,0.56656017,66.42915912,0.087255225,0.132960342,0.272749712,0.132960342,0.105093648,0.20869116,0.259926471,1.2044396,30.04697157,1.473284314,0.595679318,0.34375,0.812107789,1.804757998,2.182116489,2.473284314,0.132960342,8.965645703,2.222313372,0.111444792,12.35359888
BBB,"Bio-Rad Laboratories, Inc.",BIO,Fitch Ratings,11/10/2014,Capital Goods,3.841801321,2.406823783,0.924993453,63.37278694,0.04084745,0.060484753,0.541835935,0.068956766,0.026590125,0.045450415,0.040658443,0.650961698,5.07197157,0.529080546,0.346012214,0.324665354,1.000823235,9.472814794,24.15968278,1.529080546,0.060484753,19.96900149,9.465022856,0.125658148,7.74856152
BB,Enersys,ENS,Standard & Poor's Ratings Services,8/25/2015,Consumer Non-Durables,2.846101839,1.816194438,0.620532984,75.48565922,0.072315758,0.099516187,0.255800411,0.10512063,0.08376517,0.144153587,0.174403696,1.15832527,7.021112276,1.082055058,0.519705305,0.271975102,0.672830396,2.869032375,5.896573494,2.082055058,0.099516187,10.073495,4.2641242,0.077617269,8.530753887
A,eBay Inc.,EBAY,Egan-Jones Ratings Company,7/21/2015,Miscellaneous,3.492708794,2.98276624,0.809544852,26.295973,0.200768156,0.280027933,0.793878026,0.25570298,0.096991847,0.155005798,0.262317518,0.483103739,5.528957529,1.70453163,0.630250211,0.190773067,0.834366477,2.785596026,5.075331126,2.70453163,0.280027933,11.54184466,3.338576159,0.46939013,5.074498567
BB,Sunoco LP,SUN,Standard & Poor's Ratings Services,11/16/2015,Energy,1.501109383,0.835343642,0.091448947,5.603513468,0.005151238,0.01362092,0.086101808,0.018792057,0.01396348,0.041399093,0.028377095,2.710703803,7.06444216,1.032236585,0.507931307,0.204053322,0.70426442,6.748909106,7.561153123,2.032236585,0.01362092,3.37106067,9.582919305,0.022777803,38.57424526
BB,Alcoa Corporation,AA,Egan-Jones Ratings Company,10/14/2015,Basic Industries,1.067387687,0.441347754,0.231697171,16.42646665,-0.077060452,-0.04116439,0.192874364,-0.005982677,-0.052580272,-0.013634092,-0.091400127,0.682324986,1.192651757,0.518957848,0.298543837,-0.872017354,0.553142857,2.646699108,3.045891329,1.738296971,-0.017055094,4.87584049,4.784838264,0.078131976,6.554749819
B,Quanex Building Products Corporation,NX,Moody's Investors Service,9/14/2015,Capital Goods,1.951885595,0.988181035,0.262045599,36.23266535,0.02492998,0.035866763,0.226839115,0.038224523,0.028133091,0.047858234,0.040711367,1.128484295,4.588887625,0.447099002,0.308962277,0.325616551,0.553087782,1.09154826,0.680287118,1.447099002,0.035866763,11.1342304,1.973553379,0.103925779,10.44616769
BBB,Flex Ltd.,FLEX,Standard & Poor's Ratings Services,12/1/2016,Technology,1.265195775,0.555723231,0.244601317,30.56389778,0.018185965,0.01861981,0.065853171,0.01861981,0.035856414,0.078219942,0.172735554,1.971653005,10.81614461,3.817424205,0.79242019,0.023300159,0.550674252,1.122194786,2.882670124,4.817424205,0.01861981,8.187933151,2.037855925,0.046539594,5.369410577
A,Fluor Corporation,FLR,Egan-Jones Ratings Company,11/24/2014,Basic Industries,1.728700426,1.071785816,0.598382757,24.94811806,0.02372836,0.055960091,0.064975872,0.055960091,0.062348334,0.247741374,0.164233425,2.62758723,21.96510222,1.634126905,0.620367569,0.292814644,0.494682325,2.018388819,13.32336002,2.634126905,0.055960091,5.343122934,4.080171697,0.029843332,14.15707089
BB,Covanta Holding Corporation,CVA,Fitch Ratings,11/1/2012,Basic Industries,1.911111111,1.35,0.683333333,0.0,0.069343066,0.081508516,1.0,0.153284672,0.025187804,0.032165146,0.108778626,0.363234644,0.641936743,3.31870229,0.768448962,0.194029851,0.631578947,1.636363636,3.681818182,4.31870229,0.081508516,9.494513274,2.590909091,0.208029197,0.0
BBB,PPL Corporation,PPL,Egan-Jones Ratings Company,3/19/2014,Public Utilities,1.049063518,0.898615635,0.224348534,28.40598651,0.095278246,0.095193929,1.0,0.197217538,0.024427679,0.027305488,0.090646559,0.256382542,0.358448938,2.710813412,0.730517305,0.159433127,-0.507525376,-2.381018846,5.732508132,3.710813412,0.095193929,9.953065215,4.691428168,0.240893761,0.801987768
BBB,Vector Group Ltd.,VGR,Standard & Poor's Ratings Services,11/13/2011,Consumer Non-Durables,1.617208866,1.085914251,0.764354469,8.008951102,0.066191392,0.108663467,0.212194498,0.126454499,0.080860732,0.201049676,-0.842637313,1.22162006,20.03996039,-11.42084691,1.09596149,0.390858822,0.671540745,0.30763536,4.034468125,-10.42084691,0.108663467,8.456252317,0.458103789,0.031799573,93.67215695
B,"Comstock Resources, Inc.",CRK,Standard & Poor's Ratings Services,5/20/2016,Energy,1.632239866,1.574310489,1.399979106,22.03835244,-4.148247776,-4.76010015,1.0,-4.617877998,-0.875619016,-1.092192741,6.114219482,0.211081657,0.24308276,-7.982739492,1.143210269,0.12853771,-7.781825434,-5.077179971,2.937392926,-6.982739492,-4.76010015,-1.809862105,0.652440743,0.119189294,0.0
CCC,Caesars Entertainment Corporation,CZR,Egan-Jones Ratings Company,4/1/2014,Consumer Services,1.489766082,1.164532954,1.094989727,0.0,-0.344427959,-0.520987885,0.923081416,-0.261060551,-0.119413988,-0.201258231,0.944330557,0.346702364,0.646605579,-8.908039718,1.126453588,0.347505326,7.638939671,-6.52890625,23.025,-7.908039718,-0.520987885,-18.55198804,-0.8546875,-0.012780822,1.487237407
BBB,Lockheed Martin Corporation,LMT,Egan-Jones Ratings Company,7/27/2015,Capital Goods,1.152308458,0.077541438,0.077541438,0.0,0.078145322,0.108883205,0.112720021,0.117835776,0.073379743,0.143223746,1.164029706,0.939016447,8.40291439,14.86309332,0.936960593,0.282301413,0.815918447,13.4128263,3.512729617,15.86309332,0.108883205,12.32502321,16.43893007,0.110574005,20.73556231
BBB,Domtar Corporation,UFS,Moody's Investors Service,8/20/2012,Basic Industries,2.658311346,0.872031662,0.872031662,0.0,0.03137541,0.043049982,0.21178402,0.06694637,0.028090805,0.043988816,0.059784498,0.895312755,1.611878859,1.128258603,0.530132288,0.245762712,0.57168784,8.75,18.36111111,2.128258603,0.043049982,2.70462766,15.30555556,0.100510762,6.688854489
BBB,EQT Corporation,EQT,Egan-Jones Ratings Company,11/1/2013,Energy,2.398549894,2.312537017,1.615637836,9311.844298,42.26054966,56.39017529,1.0,70.82925774,0.039886631,0.05622808,0.096801121,0.000943827,0.001108983,1.426906445,0.587952802,0.336147579,-0.496900195,-3.961361191,6.472724375,2.426906445,56.39017529,6.785360336,7.972146586,129.8850898,0.0
BBB,Carpenter Technology Corporation,CRS,Egan-Jones Ratings Company,10/26/2015,Basic Industries,3.323191555,1.171685812,0.217323812,49.84798132,0.026361881,0.040014371,0.142946962,0.050074101,0.020200282,0.034484093,0.044271815,0.766268626,1.593915533,1.191643412,0.543721394,0.341189675,0.396673744,2.131178707,1.393536122,2.191643412,0.040014371,10.88019675,5.372623574,0.126914268,11.25899705
BBB,"Choice Hotels International, Inc.",CHH,Egan-Jones Ratings Company,10/31/2014,Consumer Services,1.756209457,1.533118772,1.073868804,44.1489307,0.162486642,0.229241263,1.0,0.283082444,0.190276083,0.388570841,-0.287219479,1.171026002,9.804421219,-2.509488084,1.662476246,0.300907009,0.886095567,2.822535943,3.725844448,-1.509488084,0.229241263,17.39868845,3.185362896,0.242609866,0.0
CCC,"MBIA, Inc.",MBI,Moody's Investors Service,11/19/2012,Finance,0.60282523,0.60282523,0.325229961,0.299794661,0.506776181,-0.126899384,0.979466119,0.506776181,0.056803535,-0.016541756,0.388906398,0.112088013,35.28985507,5.846517491,0.853940342,-1.177993528,1.006815969,-5.334229319,9.456133792,6.846517491,-0.126899384,1.143983377,-5.298117515,-0.421765914,0.847457627
A,Murphy Oil Corporation,MUR,Egan-Jones Ratings Company,11/13/2014,Energy,1.041698447,0.80304598,0.379082222,58.20694222,0.165375659,0.228679838,1.0,0.228679838,0.054091172,0.092116471,0.105629903,0.327080611,0.410776738,0.952812257,0.487918003,0.181507982,-0.206920203,-3.527059678,9.251293166,1.952812257,0.228679838,3.036005191,17.04550658,0.556718816,0.0
A,Mastercard Incorporated,MA,Moody's Investors Service,11/23/2015,Miscellaneous,1.75227309,1.246929335,0.916733131,40.74014689,0.393917451,0.512878866,1.0,0.525292231,0.234064786,0.4958,0.631718646,0.594197554,14.32148148,1.698905109,0.629479378,0.231948366,0.956220628,3.409171076,5.941798942,2.698905109,0.512878866,15.95747745,3.565255732,0.418226958,0.0
B,Nektar Therapeutics,NKTR,Egan-Jones Ratings Company,11/20/2015,Health Care,5.715491624,5.369999673,0.90732456,31.54748596,-0.351744488,-0.349551962,0.852234124,-0.127266188,-0.161687524,-0.183004208,-12.62669155,0.459673227,3.235168779,77.09317157,0.987194783,-0.00627239,1.153181999,-636.2620604,2332.392154,78.09317157,-0.349551962,2.902293102,-551.744704,-0.316672733,14.43165468
AA,Apple Inc.,AAPL,Standard & Poor's Ratings Services,5/28/2015,Technology,1.080112848,0.670423024,0.218194427,34.86364507,0.216143768,0.292584589,0.385880358,0.287223392,0.17041999,0.317611986,0.354200472,0.788456644,8.863217611,1.078397447,0.518860071,0.261260587,0.835663926,8.199722228,4.120730147,2.078397447,0.292584589,10.93658246,9.812224718,0.326666484,3.717644721
BBB,Altria Group,MO,Moody's Investors Service,6/15/2012,Consumer Non-Durables,0.933010598,1.148632736,0.42784247,0.0,0.142436975,0.234537815,0.375588235,0.254957983,0.091715816,0.190388485,0.921195652,0.643904551,10.7400722,9.044021739,0.900438288,0.39215335,0.970938278,1.699612403,4.253391473,10.04402174,0.234537815,10.91851922,1.750484496,0.151806723,15.26838966
AA,"United Parcel Service, Inc.",UPS,Standard & Poor's Ratings Services,8/28/2012,Transportation,1.858283671,1.672824791,0.873301549,41.20891607,0.01490938,0.017994716,1.0,0.024812016,0.020765252,0.031962721,0.173436493,1.392764326,3.024868671,7.352245863,0.880271724,0.171457906,0.701635255,5.273958333,8.254166667,8.352245863,0.017994716,26.09303343,7.516666667,0.13331609,1.795434592
BBB,Equity Residential,EQR,Egan-Jones Ratings Company,5/28/2014,Consumer Services,0.465513043,0.465513043,0.465513043,0.0,0.766684033,-0.05070817,0.023273424,0.214552737,0.080168578,-0.005329156,0.17422461,0.104565342,0.124191,1.173228151,0.539855031,-0.009655093,1.0,2.452451983,0.151095807,2.173228151,-0.05070817,19.65446587,2.452451983,0.363913085,19.63222803
A,Occidental Petroleum Corporation,OXY,Egan-Jones Ratings Company,11/12/2015,Energy,1.374159602,0.926337328,0.467845659,86.86298077,-0.627323718,-0.775961538,0.534935897,-0.775961538,-0.180238046,-0.264626315,-0.321519507,0.28731266,0.394449888,0.78386037,0.439418008,0.137339942,-0.573261713,-2.509143156,4.399164054,1.78386037,-0.775961538,-11.23275798,4.376959248,0.268509615,1.891169762
BBB,Ultrapar Participacoes S.A.,UGP,Moody's Investors Service,5/24/2013,Public Utilities,1.916839234,1.466956265,0.543127712,16.78080133,0.018933234,0.02675355,0.076125316,0.031704549,0.066881497,0.166517382,0.170536988,3.532491901,11.54246736,1.545577473,0.606147301,0.292309454,0.718477611,1.612570367,2.739149224,2.549838085,0.035635813,5.939325474,2.244426745,0.045363073,34.23424543
BBB,Nokia Corporation,NOK,Standard & Poor's Ratings Services,6/9/2011,Technology,1.547605473,1.155188141,0.647890536,65.09565094,0.04358479,0.05402158,0.306035904,0.053032088,0.047286762,0.106241023,0.128615128,1.084937249,21.72262027,1.591490545,0.585128952,0.193196686,0.895737601,1.50949702,3.389091841,2.719897108,0.05402158,13.2200515,1.685200016,0.148683033,4.828060974
AA,Chevron Corporation,CVX,Egan-Jones Ratings Company,8/14/2014,Energy,1.322808996,0.937887615,0.400457308,28.8184177,0.090772279,0.147200075,0.880714252,0.147200075,0.072327517,0.133284921,0.124113063,0.796801816,1.157212035,0.715986789,0.417244931,0.381129415,-0.124924543,-2.087048832,7.010084926,1.715986789,0.147200075,4.336525055,16.70647558,0.148487994,1.330789474
BB,Brunswick Corporation,BC,Moody's Investors Service,6/15/2012,Energy,1.493337738,0.837903315,0.372425944,33.69530416,0.019183565,0.006483458,0.233564568,0.051334045,0.02882919,0.01532253,2.326860841,1.502806736,6.401366354,79.71197411,0.987610265,0.716049383,-0.01010101,-0.010078387,4.646136618,80.71197411,0.006483458,7.498555069,0.997760358,0.023772679,10.18652482
BB,SM Energy Company,SM,Standard & Poor's Ratings Services,1/16/2015,Energy,0.949510616,0.924499783,0.000152932,46.68739769,0.264064208,0.422113169,1.0,0.462201469,0.102206792,0.185745215,0.291277434,0.387052803,0.458276063,1.849883345,0.649108444,0.374423194,1.0,21.66555109,5.991194407,2.849883345,0.422113169,1.397024891,21.66555109,0.577477286,0.0
BBB,Jabil Inc.,JBL,Egan-Jones Ratings Company,10/8/2014,Technology,1.240198264,0.511158393,0.231480339,27.98529718,0.015309654,-0.000100748,0.065067472,0.012947095,0.028457574,-0.000381855,0.107641175,1.858799308,6.938465162,2.782514091,0.735625572,-46.4175063,-0.25097974,-0.61829558,4.939574413,3.782514091,-0.000100748,6.894694005,2.463527855,0.031649053,4.814582983
B,IRSA Propiedades Comerciales S.A.,IRCP,Standard & Poor's Ratings Services,6/28/2016,Consumer Services,0.940035226,0.986440508,0.200355029,118.8990298,0.826803491,1.279788375,0.630894452,0.497227601,0.359414016,0.855837162,2.379588923,0.43470307,0.646614319,5.427871687,0.819827804,0.35395296,0.982375779,11.57021175,4.729149385,6.62074604,1.498738797,1.819978091,11.77778606,0.538007042,0.96957988
AA,Danaher Corporation,DHR,Egan-Jones Ratings Company,4/28/2014,Capital Goods,2.013009674,1.450457216,0.688077042,65.89779266,0.140966628,0.186525787,0.520849461,0.171299299,0.077727978,0.118295693,0.120391507,0.551392758,8.64559309,0.548882526,0.354373244,0.244251262,0.846177447,4.358908046,4.475862069,1.548882526,0.186525787,9.620959735,5.151293103,0.187535307,5.151501518
A,BorgWarner Inc.,BWA,Egan-Jones Ratings Company,1/10/2014,Capital Goods,1.723967961,0.828096118,0.578558226,0.0,0.087547068,0.116863905,0.209386767,0.114981173,0.094115946,0.164148092,0.182865169,1.075032529,3.834966478,1.942977528,1.0,0.250863061,1.0,3.149122807,5.894736842,1.942977528,0.116863905,11.22019521,3.149122807,0.096557289,4.250903832
BBB,Enel Americas S.A.,ENIA,Moody's Investors Service,10/13/2016,Public Utilities,1.249517021,1.332037627,0.703657036,101.3464102,0.074123771,0.143663228,0.493859798,0.363028228,0.033617063,0.143607591,0.091375878,0.453526078,0.993426105,1.447139138,0.532400552,0.484044927,0.715236953,1.55193916,2.544256213,2.718139813,0.244827599,5.870102586,2.169825193,0.331325984,1.227430186
A,Archer-Daniels-Midland Company,ADM,Moody's Investors Service,8/8/2016,Consumer Non-Durables,1.597585971,0.214074243,0.046990055,11.1526802,0.020514548,0.029224008,0.059089597,0.029224008,0.032160728,0.068506542,0.074442698,1.567703488,6.389219102,1.314708108,0.567980085,0.293084523,0.402033898,1.008503401,1.556122449,2.314708108,0.029224008,11.79516532,2.508503401,0.023658294,16.26788686
BBB,Braskem S.A.,BAK,Standard & Poor's Ratings Services,12/4/2015,Basic Industries,1.028156954,0.614037129,0.399210111,26.27953123,0.064029879,0.099669797,0.217196019,0.146917718,0.049511356,0.182298956,1.84112357,0.773253935,1.374768085,36.60596342,0.984404794,0.357579926,0.637173561,7.349448996,9.354436299,37.18588496,0.167148525,4.292230605,11.53445379,0.19616581,2.801048951
BB,Teleflex Incorporated,TFX,Standard & Poor's Ratings Services,5/16/2014,Health Care,1.890279002,1.147797267,0.680161229,63.53987659,0.088948641,0.103597833,0.494581939,0.137513994,0.035847173,0.049170553,0.078849684,0.403009784,5.204881866,1.199606799,0.545373291,0.133995334,0.723410087,4.045517577,10.55100353,2.199606799,0.103597833,13.86568292,5.592288043,0.135515493,11.91276557
BBB,Starbucks Corporation,SBUX,Moody's Investors Service,6/15/2012,Consumer Services,1.828162636,1.151170633,0.553087966,12.05706643,0.106466446,0.15478958,1.0,0.147729992,0.169243519,0.342712788,0.284088577,1.589641867,4.968322718,0.678578759,0.404257921,0.310916018,0.670119077,1.443939596,2.676867566,1.678578759,0.15478958,6.509258723,2.154750768,0.137807254,9.164814815
BB,Armstrong World Industries Inc,AWI,Standard & Poor's Ratings Services,2/3/2016,Consumer Non-Durables,2.018794408,1.280770112,0.561081824,27.75206612,0.03892562,0.051198347,0.249090909,0.077438017,0.034993871,0.054929952,0.122528616,0.898993276,2.207424975,2.501430801,0.714402467,0.575464084,0.162002946,0.594594595,6.753153153,3.501430801,0.051198347,9.502584233,3.67027027,0.084173554,4.777076761
A,Boeing Company (The),BA,Moody's Investors Service,6/15/2012,Capital Goods,1.206813006,0.409095314,0.243470466,30.76227541,0.09856696,0.078460755,1.678577144,0.004044519,0.084702323,0.139310808,1.92745377,0.859337884,7.380543327,22.75561878,1.0,-0.256258112,0.574198359,3.104421449,14.90659858,22.75561878,0.078460755,33.14377867,5.40653138,0.058529134,-5.548655722
B,"Green Plains, Inc.",GPRE,Moody's Investors Service,5/7/2014,Basic Industries,1.547677525,1.044658196,0.664782489,12.81972344,0.01426861,0.02376874,0.056895552,0.035465508,0.028322275,0.064372916,0.07956425,1.984935821,3.772751183,1.809246403,0.644032649,0.399690098,0.815867929,2.90136832,10.62396051,2.809246403,0.02376874,5.669700086,3.556174005,0.035296156,25.60683387
A,Target Corporation,TGT,Egan-Jones Ratings Company,9/25/2015,Consumer Services,1.20032379,0.317825494,0.188309475,0.0,-0.02252885,0.050304332,0.293866534,0.050304332,-0.039513091,0.123129298,-0.116882189,1.753888513,2.797519069,1.958062442,0.661940875,0.329592116,0.59765713,4.184542587,5.883280757,2.958062442,0.050304332,10.34851608,7.001577287,0.061128095,6.608841346
BB,Wabash National Corporation,WNC,Standard & Poor's Ratings Services,7/15/2015,Capital Goods,2.508596389,1.571355477,0.847335333,27.51223804,0.051437517,0.080548402,0.149664437,0.088961765,0.109763337,0.220974523,0.237122309,2.133915923,14.43689742,1.160305222,0.537102447,0.361408601,0.841822527,1650.987336,2661.463371,2.160305222,0.080548402,0.617502842,1961.205934,0.065004052,21.65397272
A,"America Movil, S.A.B. de C.V.",AMOV,Fitch Ratings,6/15/2012,Public Utilities,0.937713857,0.725698995,0.228819471,67.91831161,0.120361236,0.177966754,0.580278037,0.228425795,0.088383308,0.21077418,0.361114892,0.734317051,1.480338752,3.057552606,0.748339709,0.323686964,0.378211529,84.59014236,68.43055093,4.085781591,0.208100988,1.438815511,223.6582859,0.280072745,2.022110779
A,Accenture plc,ACN,Standard & Poor's Ratings Services,9/11/2015,Miscellaneous,1.357140639,0.961549772,0.511095205,42.59335664,0.092773339,0.133999914,0.298022502,0.134769759,0.167172413,0.453112173,0.497834676,1.801944568,41.04636581,1.977971461,0.664200946,0.257733424,0.903469263,5.898408491,6.961099046,2.977971461,0.133999914,11.26689096,6.528621096,0.124326557,20.06592043
B,"Churchill Downs, Incorporated",CHDN,Moody's Investors Service,12/9/2013,Consumer Services,0.753801488,0.832204535,0.209693911,21.81218362,0.109718025,0.109718025,1.0,0.11561287,0.063231876,0.07506749,0.121321417,0.576312561,1.331046391,0.918674951,0.478806976,0.356384347,0.663450989,5.559384758,7.566728345,1.918674951,0.109718025,5.519359895,8.379495779,0.185949379,0.0
BBB,WPP plc,WPP,Fitch Ratings,6/15/2012,Technology,-0.921083638,-0.947284548,-0.165003857,336.1184618,0.083827257,0.092997266,0.921840388,0.118960666,0.074419552,0.051832279,0.12607867,0.887772728,13.76053824,0.659493044,0.38927423,0.09860515,0.639206254,0.33628832,1.539555137,1.694160551,0.119399709,49.59031242,0.526102988,0.066375302,-0.066842456
B,Hexcel Corporation,HXL,Moody's Investors Service,6/15/2012,Basic Industries,2.118383838,1.09010101,0.2,52.24396725,0.09731399,0.126041367,0.245690893,0.137891411,0.098466681,0.155502392,0.168910496,1.011845069,1.928264783,0.715407629,0.41704818,0.237037037,0.073313783,0.126518219,0.713562753,1.715407629,0.126041367,10.51243711,1.725708502,0.122450445,7.41213832
BB,"Sonic Automotive, Inc.",SAH,Standard & Poor's Ratings Services,6/30/2015,Consumer Durables,1.074045268,0.002539153,0.002539153,0.0,0.010570398,0.017584567,0.148514222,0.025400727,0.030541275,0.105282174,0.145814272,2.889321062,11.50616838,4.774334876,1.0,-0.390584133,0.088502957,273.0817248,80.32267358,4.774334876,0.017584567,2.533758051,3085.566119,0.017467464,-59.1457951
BBB,Electronic Arts Inc.,EA,Standard & Poor's Ratings Services,2/17/2016,Technology,1.354204587,1.2315253,0.75282126,29.26467331,0.19379845,0.204872647,0.683499446,0.209966777,0.14234586,0.272058824,0.288208169,0.734504636,9.836601307,1.024703557,0.506100537,0.054054054,1.0,3.430868167,9.713826367,2.024703557,0.204872647,14.21232021,3.430868167,0.236323367,21.01470588
BBB,Laboratory Corporation of America Holdings,LH,Moody's Investors Service,10/29/2013,Health Care,1.946581487,1.638031806,0.549136876,49.31141642,0.098789663,0.098514195,0.382762598,0.170600692,0.082372701,0.091842958,0.230321519,0.833819033,8.210771841,1.796090395,0.642357771,0.594547361,0.753023085,6.83481153,4.66075388,2.796090395,0.098514195,8.705660934,9.076496674,0.140953463,11.77372742
AA,3M Company,MMM,Egan-Jones Ratings Company,8/16/2013,Health Care,1.698186183,1.012269939,0.344225127,50.28489521,0.150918338,0.212561951,0.478280587,0.215930809,0.138867362,0.251880854,0.266198149,0.920149031,3.568076745,0.91692378,0.478330849,0.280554709,0.713769985,6.088869336,4.893679425,1.91692378,0.212561951,11.29094127,8.530576331,0.18842927,8.952751529
BBB,Mosaic Company (The),MOS,Moody's Investors Service,6/15/2012,Basic Industries,3.466372829,2.649831475,2.025615764,32.41285798,0.253033871,0.253426312,0.314133913,0.268087504,0.159283963,0.181730936,0.216001237,0.629496608,1.497581338,0.356076484,0.262578467,0.29890808,0.4794577,2.608744395,9.479147982,1.356076484,0.253426312,8.712713716,5.44103139,0.244188855,7.24258846
BB,Silgan Holdings Inc.,SLGN,Moody's Investors Service,6/15/2012,Consumer Durables,2.239710557,1.237655104,0.66684859,35.35444843,0.055047166,0.075967157,0.147778984,0.100911397,0.064843021,0.111841846,0.293578665,1.17795385,3.295952505,3.527529126,0.779128975,0.363837561,0.518860788,2.665480885,5.673195611,4.527529126,0.075967157,4.705433287,5.137179267,0.10246758,9.365085379
B,Lsb Industries Inc.,LXU,Standard & Poor's Ratings Services,8/27/2013,Basic Industries,2.642699768,3.243709529,1.073618486,43.29252584,0.080911308,0.132677351,0.211333354,0.155027257,0.050745224,0.094949031,0.133495258,0.627170974,1.629763364,1.630695991,0.619872458,0.393016444,-1.91142355,-4.599207235,15.74614862,2.630695991,0.132677351,8.021377329,2.406168552,0.079576085,8.672294618
BB,R.R. Donnelley & Sons Company,RRD,Egan-Jones Ratings Company,6/4/2014,Miscellaneous,1.59806165,1.283438776,0.461434917,63.80351707,0.020152095,0.019942177,0.222369589,0.055313302,0.029178525,0.041720731,0.334283001,1.447915228,7.328368646,10.45647357,0.912713105,-0.044019139,0.688255613,2.628916987,5.653655855,11.45647357,0.019942177,6.14487937,3.819681143,0.066295812,7.130183727
BB,Royal Caribbean Cruises Ltd.,RCL,Standard & Poor's Ratings Services,12/23/2016,Consumer Services,0.168476412,0.03065989,0.029854775,0.0,0.15105078,0.15105078,0.409686643,0.173862439,0.0575244,0.071823152,0.140700585,0.380828221,0.421418633,1.445928766,0.591157349,0.0,0.008871573,0.103163743,0.629226291,2.445928766,0.15105078,12.24173135,11.62857352,0.296206594,16.42753175
BBB,Cenovus Energy Inc,CVE,Standard & Poor's Ratings Services,1/28/2011,Energy,1.133067729,1.533864542,0.119521912,102.5037576,0.085515386,0.103156396,0.213986235,0.126097619,0.054485887,0.103981535,0.128767123,0.637147177,0.947601199,1.363311495,0.576864919,0.17101227,0.150521034,0.51909431,0.399303315,2.363311495,0.142552013,8.195345115,3.448649633,0.204967961,2.277854195
BBB,Enel Americas S.A.,ENIA,Moody's Investors Service,12/23/2015,Public Utilities,1.756468964,0.631725754,0.263055082,94.62299006,0.124793853,0.223571409,0.476142054,0.336342494,0.046450408,0.155680752,0.119084258,0.372217112,1.149268155,1.204640862,0.469886281,0.441816583,0.433011707,1.275963892,1.914348044,2.563685962,0.296279071,3.530350308,2.946719157,0.362818198,1.631625348
BBB,Devon Energy Corporation,DVN,Standard & Poor's Ratings Services,3/29/2011,Energy,1.212088152,0.887628191,0.625354571,44.13782696,0.457746479,0.358953722,1.0,0.358953722,0.138184469,0.125882021,0.236326806,0.301879916,0.505800936,0.710226978,0.415282291,0.346132287,-0.182183279,-2.294252874,6.588505747,1.710226978,0.358953722,7.238186613,12.59310345,0.55110664,0.0
